ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,MaxWin,MaxLoss,AvgWin,AvgLoss,PlayerA,PlayerB,RankA,RankB,RankDiff,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,WinsA,LossesA,WinsB,LossesB,WinRateA_cum,WinRateB_cum,Form10A,Form10B,RestDaysA,RestDaysB,DiffWR,DiffForm,DiffRest,LogRankDiff,H2HDiff,ProbA_odds,ProbB_odds,OddsProbDiff,WinRateA_x_Rank,WinRateB_x_Rank,EfficiencyDiff
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-15,ATP250,Outdoor,Grass,The Final,3.0,Diallo G.,Bergs Z.,55.0,63,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.53,2.5,,,,,1.56,2.6,1007.0,931.0,,,,,,,1.56,2.6,1.52,2.5,,,1.56,2.6,1.545,2.55,Bergs Z.,Diallo G.,63.0,55.0,8.0,0,2.6,1.56,2.5,1.52,1,2,-1,36,40,21,21,0.625,0.6666666666666666,0.625,0.6666666666666666,1,1,-0.04166666666666663,-0.04166666666666663,0,0.1358015411590614,-1,0.3846153846153846,0.641025641025641,-0.2564102564102564,0.00992063492063492,0.012121212121212121,-0.002200577200577201
30,Stuttgart,Stuttgart Open,2025-06-15,ATP250,Outdoor,Grass,The Final,3.0,Fritz T.,Zverev A.,7.0,3,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.2,1.67,,,,,2.36,1.67,4485.0,6385.0,,,,,,,2.36,1.7,2.24,1.64,,,2.36,1.67,2.28,1.67,Fritz T.,Zverev A.,7.0,3.0,4.0,1,2.36,1.7,2.24,1.64,6,4,2,279,188,461,194,0.6101694915254238,0.6774193548387096,0.9,0.8,1,1,-0.06724986331328586,0.09999999999999998,0,0.8472978603872034,2,0.42372881355932207,0.5882352941176471,-0.164506480558325,0.08716707021791768,0.22580645161290322,-0.13863938139498555
30,Stuttgart,Stuttgart Open,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Zverev A.,Shelton B.,3.0,12,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.57,2.4,,,,,1.61,2.48,6385.0,3080.0,,,,,,,1.61,2.62,1.56,2.4,,,1.61,2.48,1.59,2.44,Shelton B.,Zverev A.,12.0,3.0,9.0,0,2.62,1.61,2.4,1.56,0,4,-4,89,62,460,194,0.5333333333333333,0.6721311475409836,0.6,0.8,1,1,-0.13879781420765025,-0.20000000000000007,0,1.3862943611198906,-4,0.38167938931297707,0.6211180124223602,-0.23943862310938313,0.044444444444444446,0.22404371584699453,-0.17959927140255008
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Diallo G.,Humbert U.,55.0,20,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.5,1.53,,,,,2.61,1.56,1007.0,2195.0,,,,,,,2.61,1.61,2.45,1.54,,,2.61,1.56,2.555,1.545,Diallo G.,Humbert U.,55.0,20.0,35.0,1,2.61,1.61,2.45,1.54,1,0,1,20,21,146,128,0.6,0.574468085106383,0.6,0.6,1,1,0.025531914893616947,0.0,0,1.0116009116784803,1,0.3831417624521073,0.6211180124223602,-0.2379762499702529,0.010909090909090908,0.028723404255319152,-0.017814313346228246
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Bergs Z.,Opelka R.,63.0,87,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.2,1.67,,,,,2.3,1.69,931.0,701.0,,,,,,,2.3,1.74,2.22,1.65,,,2.3,1.69,2.25,1.68,Bergs Z.,Opelka R.,63.0,87.0,-24.0,1,2.3,1.74,2.22,1.65,2,0,2,35,40,108,98,0.5714285714285714,0.5,0.5714285714285714,0.7,1,1,0.0714285714285714,-0.12857142857142856,0,-0.32277339226305113,2,0.4347826086956522,0.5747126436781609,-0.13993003498250867,0.009070294784580499,0.005747126436781609,0.00332316834779889
30,Stuttgart,Stuttgart Open,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Fritz T.,Auger-Aliassime F.,7.0,29,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.57,2.3,,,,,1.61,2.49,4485.0,1685.0,,,,,,,1.61,2.6,1.54,2.45,,,1.61,2.49,1.59,2.395,Auger-Aliassime F.,Fritz T.,29.0,7.0,22.0,0,2.6,1.61,2.45,1.54,0,2,-2,220,146,278,188,0.6578947368421053,0.603448275862069,0.4,0.9,1,1,0.05444646098003636,-0.5,0,1.421385680931161,-2,0.3846153846153846,0.6211180124223602,-0.23650262780697562,0.022686025408348458,0.08620689655172413,-0.06352087114337568
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Zverev A.,Nakashima B.,3.0,31,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.29,3.75,,,,,1.31,3.81,6385.0,1650.0,,,,,,,1.33,3.95,1.29,3.62,,,1.31,3.81,1.3,3.78,Nakashima B.,Zverev A.,31.0,3.0,28.0,0,3.95,1.33,3.62,1.29,0,5,-5,104,93,459,194,0.5714285714285714,0.6666666666666666,0.6,0.7,1,1,-0.09523809523809523,-0.09999999999999998,0,2.3353749158170363,-5,0.2531645569620253,0.7518796992481203,-0.498715142286095,0.018433179723502304,0.2222222222222222,-0.2037890424987199
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Opelka R.,Medvedev D.,87.0,11,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,3.75,1.29,,,,,3.75,1.32,701.0,3100.0,,,,,,,3.85,1.34,3.63,1.29,,,3.75,1.32,3.75,1.305,Medvedev D.,Opelka R.,11.0,87.0,-76.0,0,1.34,3.85,1.29,3.63,5,2,3,373,158,107,98,0.6811594202898551,0.47058823529411764,0.7,0.6,1,1,0.21057118499573746,0.09999999999999998,0,-2.068012845856213,3,0.7462686567164178,0.2597402597402597,0.48652839697615813,0.0619235836627141,0.005409060175794456,0.05651452348691965
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Bergs Z.,Lajal M.,63.0,195,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.8,2.0,,,,,1.83,2.09,931.0,279.0,,,,,,,1.84,2.14,1.76,2.04,,,1.83,2.09,1.815,2.045,Bergs Z.,Lajal M.,63.0,195.0,-132.0,1,1.84,2.14,1.76,2.04,1,0,1,34,40,3,2,0.5,0.6666666666666666,0.5,0.6666666666666666,1,1,-0.16666666666666663,-0.16666666666666663,0,-1.1298648321722142,1,0.5434782608695652,0.4672897196261682,0.07618854124339697,0.007936507936507936,0.003418803418803419,0.004517704517704517
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Shelton B.,Lehecka J.,12.0,33,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.91,1.91,,,,,1.93,1.97,3080.0,1605.0,,,,,,,2.0,1.97,1.91,1.89,,,1.93,1.97,1.92,1.94,Lehecka J.,Shelton B.,33.0,12.0,21.0,0,1.97,2.0,1.89,1.91,0,2,-2,85,66,88,62,0.5833333333333334,0.5,0.7,0.5,2,2,0.08333333333333337,0.19999999999999996,0,1.0116009116784799,-2,0.5076142131979695,0.5,0.0076142131979695105,0.01767676767676768,0.041666666666666664,-0.023989898989898985
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Fritz T.,Fucsovics M.,7.0,112,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,3.0,,,,,1.38,3.34,4485.0,508.0,,,,,,,1.43,3.34,1.38,3.01,,,1.4,3.34,1.39,3.17,Fritz T.,Fucsovics M.,7.0,112.0,-105.0,1,1.43,3.34,1.38,3.01,3,1,2,277,188,146,155,0.5964912280701754,0.5,0.9,0.7,2,2,0.0964912280701754,0.20000000000000007,0,-2.7725887222397807,2,0.6993006993006994,0.29940119760479045,0.39989950169590893,0.08521303258145363,0.004464285714285714,0.08074874686716792
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Humbert U.,Borges N.,20.0,38,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,3.0,,,,,1.41,3.18,2195.0,1375.0,,,,,,,1.45,3.2,1.39,2.98,,,1.41,3.18,1.405,3.09,Borges N.,Humbert U.,38.0,20.0,18.0,0,3.2,1.45,2.98,1.39,1,1,0,55,61,145,128,0.25,0.5652173913043478,0.25,0.6,1,1,-0.3152173913043478,-0.35,0,0.6418538861723948,0,0.3125,0.6896551724137931,-0.37715517241379315,0.006578947368421052,0.028260869565217388,-0.021681922196796335
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Diallo G.,Khachanov K.,55.0,24,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.3,1.57,,,,,2.42,1.64,1007.0,2010.0,,,,,,,2.5,1.64,2.34,1.59,,,2.42,1.64,2.36,1.605,Diallo G.,Khachanov K.,55.0,24.0,31.0,1,2.5,1.64,2.34,1.59,1,3,-2,19,21,280,203,0.5,0.625,0.5,0.5,2,2,-0.125,0.0,0,0.8292793548845254,-2,0.4,0.6097560975609756,-0.20975609756097557,0.00909090909090909,0.026041666666666668,-0.016950757575757577
30,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Auger-Aliassime F.,Engel J.,29.0,281,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.2,4.33,,,,,1.24,4.58,1685.0,191.0,,,,,,,1.24,5.0,1.22,4.37,,,1.24,4.58,1.22,4.455,Auger-Aliassime F.,Engel J.,29.0,281.0,-252.0,1,1.24,5.0,1.22,4.37,1,0,1,219,146,4,3,0.6486486486486487,1.0,0.3,1.0,1,1,-0.3513513513513513,-0.7,0,-2.2710588393472713,1,0.8064516129032259,0.2,0.6064516129032258,0.022367194780987885,0.0035587188612099642,0.018808475919777922
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Opelka R.,Jarry N.,87.0,150,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.73,2.05,,,,,1.79,2.14,701.0,398.0,,,,,,,1.84,2.16,1.74,2.07,,,1.79,2.14,1.76,2.095,Jarry N.,Opelka R.,150.0,87.0,63.0,0,2.16,1.84,2.07,1.74,0,1,-1,105,109,106,98,0.47368421052631576,0.4375,0.5,0.5,3,2,0.03618421052631576,0.0,1,0.5447271754416718,-1,0.4629629629629629,0.5434782608695652,-0.08051529790660228,0.003157894736842105,0.005028735632183908,-0.0018708408953418028
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Lajal M.,Hurkacz H.,195.0,32,,,,,,,,,,,,,Walkover,,,,,,,,,2.5,1.53,,,,,2.5,1.6,279.0,1640.0,,,,,,,2.5,1.65,2.43,1.55,,,2.5,1.6,2.5,1.565,Hurkacz H.,Lajal M.,32.0,195.0,-163.0,0,1.65,2.5,1.55,2.43,0,1,-1,206,133,2,2,0.65,0.5,0.7,0.5,1,1,0.15000000000000002,0.19999999999999996,0,-1.8072636557640203,-1,0.6060606060606061,0.4,0.20606060606060606,0.0203125,0.002564102564102564,0.017748397435897435
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Engel J.,Michelsen A.,281.0,35,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,6.0,1.13,,,,,6.63,1.15,191.0,1550.0,,,,,,,7.2,1.15,6.07,1.13,,,6.63,1.15,6.315,1.14,Engel J.,Michelsen A.,281.0,35.0,246.0,1,7.2,1.15,6.07,1.13,1,0,1,3,3,51,47,1.0,0.5882352941176471,1.0,0.6,2,2,0.4117647058823529,0.4,0,2.083006607844332,1,0.1388888888888889,0.8695652173913044,-0.7306763285024156,0.0035587188612099642,0.01680672268907563,-0.013248003827865666
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Auger-Aliassime F.,Mpetshi G.,29.0,36,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.67,2.25,,,,,1.7,2.27,1685.0,1464.0,,,,,,,1.73,2.36,1.64,2.24,,,1.7,2.27,1.685,2.26,Auger-Aliassime F.,Mpetshi G.,29.0,36.0,-7.0,1,1.73,2.36,1.64,2.24,2,1,1,218,146,27,26,0.6388888888888888,0.5555555555555556,0.3,0.5555555555555556,344,3,0.08333333333333326,-0.2555555555555556,341,-0.21622310846963577,1,0.5780346820809249,0.42372881355932207,0.15430586852160283,0.022030651340996167,0.0154320987654321,0.0065985525755640675
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Nakashima B.,Tien L.,31.0,68,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.33,3.1,,,,,1.4,3.23,1650.0,888.0,,,,,,,1.4,3.5,1.35,3.19,,,1.4,3.23,1.365,3.165,Nakashima B.,Tien L.,31.0,68.0,-37.0,1,1.4,3.5,1.35,3.19,1,0,1,103,93,11,16,0.5555555555555556,1.0,0.6,1.0,3,2,-0.4444444444444444,-0.4,1,-0.7855205006909607,1,0.7142857142857143,0.2857142857142857,0.4285714285714286,0.017921146953405017,0.014705882352941176,0.0032152646004638408
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Borges N.,Virtanen O.,38.0,101,,,,,,,,,,,,,Walkover,,,,,,,,,1.45,2.8,,,,,1.56,2.58,1375.0,605.0,,,,,,,1.56,3.0,1.46,2.71,,,1.56,2.8,1.505,2.69,Borges N.,Virtanen O.,38.0,101.0,-63.0,1,1.56,3.0,1.46,2.71,2,0,2,54,61,7,12,0.14285714285714285,0.6666666666666666,0.14285714285714285,0.6666666666666666,3,2,-0.5238095238095237,-0.5238095238095237,1,-0.977534357114874,2,0.641025641025641,0.3333333333333333,0.30769230769230765,0.0037593984962406013,0.0066006600660066,-0.0028412615697659986
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Medvedev D.,Mannarino A.,11.0,127,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.29,3.75,,,,,1.3,3.81,3100.0,462.0,,,,,,,1.35,4.1,1.27,3.79,,,1.3,3.81,1.295,3.78,Mannarino A.,Medvedev D.,127.0,11.0,116.0,0,4.1,1.35,3.79,1.27,4,5,-1,296,343,372,158,0.5819672131147541,0.6764705882352942,0.5,0.7,1,335,-0.09450337512054008,-0.19999999999999996,-334,2.4462918136602205,-1,0.24390243902439027,0.7407407407407407,-0.49683830171635046,0.004582419000903576,0.06149732620320856,-0.056914907202304986
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Humbert U.,Evans D.,20.0,217,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.36,3.2,,,,,1.33,3.64,2195.0,253.0,,,,,,,1.5,3.75,1.35,3.25,,,1.36,3.64,1.345,3.42,Evans D.,Humbert U.,217.0,20.0,197.0,0,3.75,1.5,3.25,1.35,0,2,-2,134,155,144,128,0.4146341463414634,0.5555555555555556,0.2,0.5,1,340,-0.14092140921409219,-0.3,-339,2.384165079986469,-2,0.26666666666666666,0.6666666666666666,-0.39999999999999997,0.0019107564347532876,0.02777777777777778,-0.02586702134302449
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Bergs Z.,Popyrin A.,63.0,21,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.2,1.67,,,,,2.28,1.71,931.0,2140.0,,,,,,,2.36,1.72,2.26,1.63,,,2.28,1.71,2.24,1.69,Bergs Z.,Popyrin A.,63.0,21.0,42.0,1,2.36,1.72,2.26,1.63,1,1,0,33,40,99,120,0.4,0.3,0.4,0.4,2,341,0.10000000000000003,0.0,-339,1.0986122886681096,0,0.42372881355932207,0.5813953488372093,-0.15766653527788727,0.006349206349206349,0.014285714285714285,-0.007936507936507936
30,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Zverev A.,Moutet C.,3.0,91,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.08,8.0,,,,,1.09,9.89,6385.0,662.0,,,,,,,1.1,10.0,1.07,8.24,,,1.09,9.89,1.085,8.945,Moutet C.,Zverev A.,91.0,3.0,88.0,0,10.0,1.1,8.24,1.07,0,2,-2,73,100,458,194,0.47058823529411764,0.6610169491525424,0.5,0.7,2,339,-0.19042871385842475,-0.19999999999999996,-337,3.4122472178487397,-2,0.1,0.9090909090909091,-0.8090909090909091,0.005171299288946348,0.22033898305084745,-0.2151676837619011
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Evans D.,Hijikata R.,217.0,75,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,2.6,1.5,,,,,2.63,1.54,253.0,811.0,,,,,,,2.75,1.7,2.56,1.51,,,2.63,1.54,2.615,1.52,Evans D.,Hijikata R.,217.0,75.0,142.0,1,2.75,1.7,2.56,1.51,2,0,2,133,155,33,47,0.4,0.5,0.2,0.4,343,330,-0.09999999999999998,-0.2,13,1.0624092400041496,2,0.36363636363636365,0.5882352941176471,-0.22459893048128343,0.0018433179723502304,0.006666666666666667,-0.004823348694316437
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Lajal M.,Djere L.,195.0,64,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.6,2.25,,,,,1.65,2.39,279.0,927.0,,,,,,,1.71,2.39,1.63,2.25,,,1.65,2.39,1.625,2.32,Djere L.,Lajal M.,64.0,195.0,-131.0,0,2.39,1.71,2.25,1.63,0,1,-1,150,151,1,2,0.3333333333333333,0.0,0.4,0.0,343,345,0.3333333333333333,0.4,-2,-1.1141164752040753,-1,0.41841004184100417,0.5847953216374269,-0.1663852797964227,0.005208333333333333,0.0,0.005208333333333333
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Mannarino A.,O Connell C.,127.0,80,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.62,2.2,,,,,1.7,2.27,462.0,772.0,,,,,,,1.74,2.32,1.67,2.18,,,1.7,2.27,1.66,2.235,Mannarino A.,O Connell C.,127.0,80.0,47.0,1,1.74,2.32,1.67,2.18,3,0,3,295,343,54,79,0.5785123966942148,0.4,0.5,0.4,329,344,0.17851239669421481,0.09999999999999998,-15,0.46216045178471,3,0.5747126436781609,0.4310344827586207,0.14367816091954017,0.0045552157220016916,0.005,-0.00044478427799830855
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Fucsovics M.,Rinderknech A.,112.0,81,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.53,2.5,,,,,1.53,2.69,508.0,761.0,,,,,,,1.58,2.82,1.54,2.47,,,1.53,2.69,1.53,2.595,Fucsovics M.,Rinderknech A.,112.0,81.0,31.0,1,1.58,2.82,1.54,2.47,1,0,1,145,155,76,92,0.4857142857142857,0.4,0.6,0.4,1,1,0.08571428571428569,0.19999999999999996,0,0.324049716622655,1,0.6329113924050632,0.3546099290780142,0.278301463327049,0.004336734693877551,0.0049382716049382715,-0.0006015369110607205
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Hurkacz H.,Bautista Agut R.,32.0,50,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.33,3.4,,,,,1.35,3.44,1640.0,1064.0,,,,,,,1.37,3.6,1.34,3.25,,,1.35,3.44,1.34,3.42,Bautista Agut R.,Hurkacz H.,50.0,32.0,18.0,0,3.6,1.37,3.25,1.34,2,4,-2,266,184,205,133,0.6842105263157895,0.6410256410256411,0.6,0.7,339,342,0.04318488529014841,-0.09999999999999998,-3,0.4462871026284194,-2,0.2777777777777778,0.7299270072992701,-0.4521492295214923,0.01368421052631579,0.020032051282051284,-0.006347840755735494
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Diallo G.,Thompson J.,55.0,37,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,,,,,,,,,2.5,1.53,,,,,2.59,1.57,1007.0,1375.0,,,,,,,2.59,1.62,2.47,1.54,,,2.59,1.57,2.545,1.55,Diallo G.,Thompson J.,55.0,37.0,18.0,1,2.59,1.62,2.47,1.54,1,0,1,18,21,144,163,0.3333333333333333,0.5245901639344263,0.3333333333333333,0.6,2,2,-0.19125683060109294,-0.26666666666666666,0,0.3964152725882468,1,0.3861003861003861,0.6172839506172839,-0.2311835645168978,0.006060606060606061,0.014178112538768278,-0.008117506478162218
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Fritz T.,Halys Q.,7.0,47,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.36,3.1,,,,,1.42,3.13,4485.0,1123.0,,,,,,,1.43,3.3,1.38,3.04,,,1.42,3.13,1.39,3.115,Fritz T.,Halys Q.,7.0,47.0,-40.0,1,1.43,3.3,1.38,3.04,2,0,2,276,188,44,73,0.5892857142857143,0.5833333333333334,0.8,0.6,336,1,0.005952380952380931,0.20000000000000007,335,-1.9042374526547452,2,0.6993006993006994,0.30303030303030304,0.39627039627039634,0.08418367346938775,0.012411347517730497,0.07177232595165725
31,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Khachanov K.,McDonald M.,24.0,99,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.45,2.8,,,,,1.5,2.82,2010.0,617.0,,,,,,,1.5,2.98,1.43,2.81,,,1.5,2.82,1.475,2.81,Khachanov K.,McDonald M.,24.0,99.0,-75.0,1,1.5,2.98,1.43,2.81,6,0,6,279,203,106,129,0.6153846153846154,0.5294117647058824,0.5,0.5,342,1,0.08597285067873306,0.0,341,-1.417066019786644,6,0.6666666666666666,0.33557046979865773,0.3310961968680089,0.025641025641025644,0.0053475935828877,0.020293432058137943
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Lehecka J.,Struff J.L.,33.0,103,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.45,2.75,,,,,1.5,2.81,1605.0,600.0,,,,,,,1.5,3.0,1.46,2.7,,,1.5,2.81,1.475,2.78,Lehecka J.,Struff J.L.,33.0,103.0,-70.0,1,1.5,3.0,1.46,2.7,2,0,2,84,66,206,239,0.5454545454545454,0.45614035087719296,0.6,0.7,2,2,0.08931419457735246,-0.09999999999999998,0,-1.1382214267631556,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01652892561983471,0.004428547095895077,0.012100378523939633
30,Stuttgart,Stuttgart Open,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Shelton B.,Herbert P.,12.0,132,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.33,3.4,,,,,1.33,3.66,3080.0,449.0,,,,,,,1.35,3.85,1.32,3.36,,,1.33,3.66,1.33,3.53,Herbert P.,Shelton B.,132.0,12.0,120.0,0,3.85,1.35,3.36,1.32,0,1,-1,4,3,87,62,1.0,0.46153846153846156,1.0,0.5,1,339,0.5384615384615384,0.5,-338,2.3978952727983702,-1,0.2597402597402597,0.7407407407407407,-0.481000481000481,0.007575757575757576,0.038461538461538464,-0.030885780885780888
30,Stuttgart,Stuttgart Open,2025-06-10,ATP250,Outdoor,Grass,1st Round,3.0,Halys Q.,Sonego L.,47.0,45,6.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.57,2.3,,,,,1.61,2.44,1123.0,1165.0,,,,,,,1.62,2.58,1.59,2.32,,,1.61,2.44,1.59,2.37,Halys Q.,Sonego L.,47.0,45.0,2.0,1,1.62,2.58,1.59,2.32,1,1,0,43,73,146,162,0.5454545454545454,0.5526315789473685,0.6,0.4,339,342,-0.0071770334928230595,0.19999999999999996,-3,0.04348511193973881,0,0.6172839506172839,0.38759689922480617,0.22968705139247775,0.011605415860735008,0.012280701754385967,-0.0006752858936509582
30,Stuttgart,Stuttgart Open,2025-06-10,ATP250,Outdoor,Grass,1st Round,3.0,Tien L.,Nishioka Y.,68.0,78,6.0,7.0,7.0,6.0,,,,,,,1.0,1.0,Retired,,,,,,,,,1.44,2.7,,,,,1.46,2.9,888.0,787.0,,,,,,,1.5,3.0,1.45,2.71,,,1.46,2.9,1.45,2.8,Nishioka Y.,Tien L.,78.0,68.0,10.0,0,3.0,1.5,2.71,1.45,0,1,-1,128,151,10,16,0.26666666666666666,0.5,0.4,0.5,341,30,-0.23333333333333334,-0.09999999999999998,311,0.13720112151348474,-1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.003418803418803419,0.007352941176470588,-0.003934137757667169
30,Stuttgart,Stuttgart Open,2025-06-10,ATP250,Outdoor,Grass,1st Round,3.0,Fucsovics M.,Hanfmann Y.,112.0,135,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.5,2.6,,,,,1.54,2.64,508.0,440.0,,,,,,,1.58,2.7,1.49,2.6,,,1.54,2.64,1.52,2.62,Fucsovics M.,Hanfmann Y.,112.0,135.0,-23.0,1,1.58,2.7,1.49,2.6,1,1,0,144,155,73,85,0.47058823529411764,0.4117647058823529,0.5,0.4,344,344,0.05882352941176472,0.09999999999999998,0,-0.18677590714333547,0,0.6329113924050632,0.37037037037037035,0.2625410220346929,0.004201680672268907,0.0030501089324618735,0.0011515717398070339
